"Slashpile1"	"Slashpile10"	"Slashpile13"	"Slashpile14"	"Slashpile15"	"Slashpile16"	"Slashpile17"	"Slashpile18"	"Slashpile19"	"Slashpile2"	"Slashpile20"	"Slashpile22"	"Slashpile23"	"Slashpile24"	"Slashpile25"	"Slashpile26"	"Slashpile27"	"Slashpile28"	"Slashpile3"	"Slashpile4"	"Slashpile40"	"Slashpile5"	"Slashpile6"	"Slashpile7"	"Slashpile8"	"Slashpile9"
"Taxa_00235"	0.170584432715728	0.143892641693451	0.120621409138152	0.0409730554179865	0.0334543596589482	0.506256325652895	0.212902241175864	0.363407365448818	0.11827902287548	0.0946232183003839	0.288755894180837	0.187762127906544	0.155121484244094	0.10311326157099	0.24697385047889	0.280897115868806	0.0409730554179865	0.22935153469934	0.0885119159284886	0.160441472644625	0.113449253290571	0.127390406282258	0.178597407975095	0.147730452221978	0.10840451509046	0.023655804575096
"Taxa_00246"	0	0.389249472080761	0.325669473639465	0.123091490979333	0.123091490979333	0.27524094128159	0	0.27524094128159	0.246182981958665	0.21320071635561	0	0.123091490979333	0.123091490979333	0	0	0.21320071635561	0.123091490979333	0	0	0.123091490979333	0.174077655955698	0.174077655955698	0.325669473639465	0.21320071635561	0.348155311911396	0.123091490979333
"Taxa_00249"	0.181568259800641	0.104828483672192	0.104828483672192	0.14824986333222	0.104828483672192	0.209656967344384	0.104828483672192	0.277350098112615	0.14824986333222	0.405998971470575	0.14824986333222	0.104828483672192	0.256776295506548	0	0.181568259800641	0.314485451016575	0	0.104828483672192	0.209656967344384	0.234403615469248	0.14824986333222	0.29649972666444	0.234403615469248	0.181568259800641	0.234403615469248	0
"Taxa_00256"	0.16460132459708	0.135915070554891	0.113714706536836	0.0784706025717931	0.0248145833492733	0.271830141109781	0.245651842220259	0.275207042526454	0.137043015791903	0.17012021249548	0.200829560362191	0.262026020593338	0.206125410197443	0.127740886133406	0.20761369963435	0.536821515870478	0.0841503463342685	0.189795067079428	0.0961064680548112	0.177211570972946	0.11770590385769	0.0679575352774453	0.138161752850559	0.139271503632789	0.188982236504614	0.0392353012858965
"Taxa_00265"	0.281718084909506	0.125988157669742	0.0890870806374748	0	0	0.556348640264187	0.154303349962092	0.462910049886276	0	0.199204768222399	0.199204768222399	0.0890870806374748	0.125988157669742	0	0.125988157669742	0.308606699924184	0	0	0.0890870806374748	0.251976315339485	0.125988157669742	0.154303349962092	0.154303349962092	0	0	0
"Taxa_00274"	0.0924500327042049	0.226455406828919	0.18490006540841	0.146176336551172	0.0653720450460614	0.438529009653515	0.0924500327042049	0	0.269535846687547	0.493548116792825	0.0924500327042049	0.0653720450460614	0.196116135138184	0.11322770341446	0	0	0.0924500327042049	0	0.11322770341446	0.326860225230307	0.11322770341446	0.17295817388759	0.17295817388759	0.244599795235114	0.196116135138184	0
"Taxa_00275"	0.137497173195728	0.225269324713145	0.14106912317172	0.1300593052633	0.14455283597377	0.28389613404443	0.154533481857251	0.220808104256779	0.178439894698188	0.33383047504632	0.28910567194754	0.225269324713145	0.18120656968091	0.126176059575302	0.0772667409286256	0.137497173195728	0.126176059575302	0.0772667409286256	0.19699230987339	0.252352119150605	0.211603684757579	0.248377821651929	0.240232060279367	0.126176059575302	0.246366632101296	0.0546358364708153
"Taxa_00277"	0.121949021182881	0.222647432558465	0.112331191260346	0.0735380266935854	0.056165595630173	0.374370434425783	0.127371598521646	0.377964473009227	0.0424571995072154	0.182615320044394	0.248474389640755	0.130861877584563	0.155997712050335	0.0875277590680856	0.367690133467927	0.155997712050335	0.0600435473634843	0.303205051557144	0.180130642090453	0.237342960581011	0.0995709588433054	0.145535947560893	0.243898042365763	0.127371598521646	0.114319508297872	0.0735380266935854
"Taxa_00278"	0.225876975726313	0.267261241912424	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.202030508910442	0.123717914826348	0.159719141249985	0.123717914826348	0	0.123717914826348	0.257539376818856	0.159719141249985	0.214285714285714	0.142857142857143	0.101015254455221	0.101015254455221	0	0.371153744479045	0.202030508910442	0.294507544686976	0.31943828249997	0.349927106111883	0.257539376818856	0.0714285714285714	0.101015254455221
"Taxa_00280"	0.12104550653376	0.242091013067521	0.160128153805087	0.12104550653376	0.135332990490192	0.263812565275177	0.0855920985021826	0.34236839400873	0.104828483672192	0.104828483672192	0.218217890235992	0.14824986333222	0.171184197004365	0.263812565275177	0.218217890235992	0.12104550653376	0	0.242091013067521	0.29649972666444	0.277350098112615	0.160128153805087	0.104828483672192	0.234403615469248	0.200731263865498	0.249541704472544	0.0605227532668802
"Taxa_00281"	0.207080672568375	0.202766018739427	0.147180996735913	0.109253556109384	0.107211253483779	0.186881901931869	0.273336136795267	0.325051856027596	0.25492496425523	0.148675258362513	0.117067015501717	0.235076224069769	0.147180996735913	0.175914938049115	0.278145939341311	0.117067015501717	0.084103426706236	0.287524265688756	0.13946975498387	0.18087125814998	0.145671408145846	0.242482008228994	0.1746538828078	0.144146011052025	0.277350098112615	0.0758098043578903
"Taxa_00282"	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.204124145231932	0.117851130197758	0	0.117851130197758	0.117851130197758	0.166666666666667	0.372677996249965	0.353553390593274	0	0	0.117851130197758	0.117851130197758	0	0.166666666666667	0.166666666666667	0.117851130197758	0.471404520791032	0.263523138347365	0.166666666666667	0.288675134594813	0.117851130197758
"Taxa_00286"	0.234978134996387	0.156652089997591	0.156652089997591	0.0783260449987957	0	0.191858843817324	0	0	0.110769755124342	0.156652089997591	0.449948872351139	0.469956269992774	0.375638515701635	0.156652089997591	0	0.0783260449987957	0.156652089997591	0.175142361026015	0.110769755124342	0.175142361026015	0.156652089997591	0.110769755124342	0.191858843817324	0.0783260449987957	0.207231236246068	0
"Taxa_00287"	0.104828483672192	0.234403615469248	0.181568259800641	0.104828483672192	0	0.314485451016575	0.14824986333222	0.181568259800641	0	0	0.314485451016575	0.331496772065898	0.104828483672192	0.234403615469248	0	0.104828483672192	0.104828483672192	0.104828483672192	0.234403615469248	0.331496772065898	0.181568259800641	0.209656967344384	0.29649972666444	0.14824986333222	0.277350098112615	0
"Taxa_00288"	0	0.356348322549899	0	0	0	0.549169647365276	0.125988157669742	0.281718084909506	0	0	0.377964473009227	0.125988157669742	0.125988157669742	0.125988157669742	0.125988157669742	0.17817416127495	0.125988157669742	0	0.125988157669742	0	0.125988157669742	0.125988157669742	0.377964473009227	0	0.125988157669742	0.125988157669742
"Taxa_00289"	0	0.114707866935281	0.114707866935281	0.0662266178532522	0.0662266178532522	0.27704581925182	0.104713477072924	0.321045441392019	0.0811107105653813	0.550119604220181	0.148087219439773	0.264906471413009	0.148087219439773	0.0811107105653813	0.204124145231932	0.280975743474508	0	0.204124145231932	0.0468292905790847	0.269013793424485	0.0662266178532522	0.155315186049349	0.198679853559757	0.123898656945838	0.155315186049349	0
"Taxa_00290"	0.0928476690885259	0.173702083444913	0.046423834544263	0.0928476690885259	0.0804084401128346	0.314861764961201	0.0928476690885259	0.545356574273611	0	0.0656532164298613	0.227429413073671	0.0804084401128346	0.160816880225669	0	0.385625331833535	0.0804084401128346	0.0656532164298613	0.442855156518666	0.113714706536836	0.131306432859723	0.131306432859723	0.113714706536836	0.160816880225669	0.046423834544263	0.046423834544263	0.0656532164298613
"Taxa_00292"	0.15131135302387	0.324981535664559	0.163057927559593	0.0607681017155811	0.0607681017155811	0.376566153480135	0.190234248819525	0.192165610506022	0.0607681017155811	0.0815289637797966	0.286320311070936	0.171878147211685	0.199704360518353	0.163057927559593	0.156116079980124	0.295210412404981	0.0607681017155811	0.220781477612414	0.124537549284077	0.286320311070936	0.133136240345569	0.190234248819525	0.263484210340897	0.146348968836368	0.156116079980124	0.0607681017155811
"Taxa_00299"	0.102032553577715	0.202643033334324	0.191641413747847	0.124963846709294	0.0721479105365823	0.179968508266339	0.100605454573192	0.111512032927236	0.127256952595156	0.547088619147478	0.210345497826207	0.138152730631406	0.13710212427677	0.0721479105365823	0.164873718259814	0.350163144658866	0.0564006161031861	0.0915770194514631	0.0961972140487764	0.294542611370994	0.242886059585573	0.14824986333222	0.132816619752047	0.167484018556844	0.212397697621437	0.0636284762975778
"Taxa_00300"	0	0.169030850945703	0.169030850945703	0.239045721866879	0	0.29277002188456	0.169030850945703	0	0.169030850945703	0.447213595499958	0.29277002188456	0.169030850945703	0	0	0.239045721866879	0.239045721866879	0.169030850945703	0	0	0.29277002188456	0.29277002188456	0.239045721866879	0.169030850945703	0.169030850945703	0	0
"Taxa_00304"	0.178647400252624	0.103142124625879	0.145864991497895	0.178647400252624	0.103142124625879	0.145864991497895	0.272888411454908	0.145864991497895	0.178647400252624	0	0.206284249251759	0.145864991497895	0.309426373877638	0.178647400252624	0.309426373877638	0.103142124625879	0.145864991497895	0.252645576319956	0.103142124625879	0.252645576319956	0.252645576319956	0.272888411454908	0.326164036526721	0.145864991497895	0.103142124625879	0.103142124625879
"Taxa_00305"	0.168637983823123	0.2191499432362	0.173305576895751	0.136280070773666	0.154728151700371	0.0860225779861859	0.151410470530234	0.281979570599779	0.186609172252844	0.266912007472545	0.169923679566855	0.172045155972372	0.16820723475738	0.154258565938521	0.185439197256892	0.176622730951592	0.183472660261037	0.181084627961734	0.196457305825434	0.22502982326371	0.211741802273306	0.251518891451158	0.290345722237057	0.16820723475738	0.25722299279204	0.128046168400385
"Taxa_00306"	0.202463380393545	0.106955440059148	0.247003008437775	0.226886750851844	0.197698868755844	0	0.169111399366261	0.0617507521094438	0.319377373302639	0.15437688027361	0.0617507521094438	0.182661188072938	0.17736553198177	0.272683937973249	0.157434144992542	0.151257833901229	0.192816661661536	0.115525078884574	0.174657502239829	0.0873287511199145	0.216127632383053	0.202463380393545	0.111322751514533	0.256470135512722	0.403747932199045	0.171906818486456
"Taxa_00308"	0.139707357630696	0.284283876353156	0.176371893539592	0.119723173631345	0.228363845092988	0.250647225631937	0.107651748962057	0.312395148619111	0.149207523355636	0.225677118101603	0.148182029943479	0.0972322058801674	0.110448363999176	0.190503418086215	0.256063997795001	0.229030602263991	0.0837516187205021	0.173758832142381	0.154232746732607	0.198346319804666	0.212451670050743	0.206629968507307	0.186458298725933	0.214594094025457	0.272227771808507	0.125930510374265
"Taxa_00319"	0.296174438879546	0.132453235706504	0	0	0.132453235706504	0.418853908291695	0.439297685106979	0.264906471413009	0	0	0.374634324632678	0.187317162316339	0.132453235706504	0.132453235706504	0	0.132453235706504	0	0	0.264906471413009	0	0	0.187317162316339	0.296174438879546	0.132453235706504	0	0
"Taxa_00324"	0.124034734589208	0.277350098112615	0	0	0	0.392232270276368	0.124034734589208	0.3038218101251	0	0	0.372104203767625	0.124034734589208	0.21483446221183	0	0.3038218101251	0.21483446221183	0	0.350823207722812	0.3038218101251	0.124034734589208	0.124034734589208	0.175411603861406	0.175411603861406	0	0	0
"Taxa_00330"	0.172773685116272	0	0.211603684757579	0.122169444356305	0.122169444356305	0.172773685116272	0	0.345547370232544	0	0	0.273179182354077	0.122169444356305	0.24433888871261	0.211603684757579	0.122169444356305	0.172773685116272	0	0.211603684757579	0.345547370232544	0.122169444356305	0.211603684757579	0.211603684757579	0.345547370232544	0.172773685116272	0.211603684757579	0.211603684757579
"Taxa_00331"	0.165521177720474	0.261711961295107	0.165521177720474	0	0.202721213519846	0.117041147196131	0.286691089540498	0.453298413911625	0	0	0.117041147196131	0.165521177720474	0.117041147196131	0	0.331042355440947	0	0.117041147196131	0.286691089540498	0	0.165521177720474	0.165521177720474	0.234082294392261	0.165521177720474	0.202721213519846	0.261711961295107	0.165521177720474
"Taxa_00334"	0.126773138209277	0.195940953204931	0.2275647474582	0.239045721866879	0.171651640581399	0.0597614304667197	0.0845154254728517	0	0.143302876055278	0.408612635284674	0.0668153104781061	0.0991031208965115	0.0298807152333598	0.22160131510698	0.0298807152333598	0.107736450921417	0.338061701891407	0	0.27548658250967	0.186605006823045	0.152362350055011	0.204851862852857	0.225594452819339	0.213390989232709	0.307640792390829	0.225594452819339
"Taxa_00335"	0.180764235957318	0.086013218380248	0.135998839481521	0.263945217198331	0.193927541860318	0.124149386964256	0.0744896321785534	0	0.102376207161861	0.0702294987220624	0.043006609190124	0.0744896321785534	0.131387361331418	0.262774722662836	0	0.552987625925421	0.434345461897865	0	0.258039655140744	0.0608205299883528	0.0929048941596527	0.185809788319305	0.155062534618833	0.160915996956328	0.111042587446801	0.184143299155633
"Taxa_00339"	0.320844473959874	0.297044262893002	0.210042012604201	0.171498585142509	0.242535625036333	0.171498585142509	0.121267812518166	0	0.171498585142509	0	0	0.297044262893002	0.210042012604201	0.121267812518166	0	0.171498585142509	0.297044262893002	0.171498585142509	0.121267812518166	0.210042012604201	0.320844473959874	0.171498585142509	0.121267812518166	0	0.171498585142509	0.27116307227332
"Taxa_00347"	0.30403449605253	0.129640744710433	0.0648203723552164	0.0648203723552164	0.112272178284768	0.0793884186037445	0.219816577471064	0.497894727491531	0.278802963465195	0.0793884186037445	0.229174624257053	0.171498585142509	0.246828624247471	0	0.339920900339174	0.112272178284768	0	0.158776837207489	0.152017248026265	0.278802963465195	0.129640744710433	0.158776837207489	0.177517900624182	0.0648203723552164	0.0458349248514106	0.0793884186037445
"Taxa_00357"	0.334012343798932	0.035845727794499	0.184905230142574	0.287349669222421	0.195479642169698	0.069716104276779	0.19704521217847	0.00747435092751936	0.563805901859911	0.0960097760385476	0.0149487018550387	0.0466773065816856	0.22472826545873	0.0832308494590556	0.00747435092751936	0.128593595677087	0.183388344548396	0.00747435092751936	0.212329458348769	0.0416154247295278	0.0647297778003155	0.117468645525367	0.194907226176051	0.28392697149032	0.0783916538711108	0.248346487097425
"Taxa_00360"	0.211675500026831	0.0451293682406524	0.135388104721957	0.149677181480025	0.0451293682406524	0.0451293682406524	0.156332717412591	0	0.0902587364813048	0.0902587364813048	0.0638225646272603	0.110543924603763	0.477604340760891	0.630197331136113	0	0	0.0451293682406524	0	0.281832814331859	0.0781663587062953	0.0781663587062953	0.0781663587062953	0.0451293682406524	0.306082267338078	0.119401085190223	0.127645129254521
"Taxa_00363"	0.134655506158856	0.023992131870908	0.0432524308341262	0.0646007920996718	0.0599803296772699	0.666186808642448	0.0479842637418159	0	0.0339299982820818	0.0317386071763446	0.122923097025802	0.145938440766333	0.125815800963367	0.0415555913823051	0.0169649991410409	0.0432524308341262	0.0536480377884894	0.037934891317593	0.158693035881723	0.643441065862417	0.0169649991410409	0.0634772143526893	0.106623366277252	0.0359881978063619	0.0709696831574693	0.0415555913823051
"Taxa_00377"	0.08293117081146	0	0.0524502777577376	0.128476417373707	0.08293117081146	0.128476417373707	0	0	0	0	0.20980111103095	0.701736890150877	0.392501938421168	0.138770391143236	0	0.411325231012061	0.08293117081146	0	0.213054035418842	0.0524502777577376	0	0.0370879470776142	0.104900555515475	0.0524502777577376	0	0.0370879470776142
"Taxa_00386"	0.166956774225936	0.0834783871129682	0.156173761888606	0.177084400830287	0	0.276866488157755	0.306719179465949	0.118056267220191	0.131990919337114	0.10223972648865	0	0.437764355175271	0.276866488157755	0.243379229757496	0.204479452977299	0.177084400830287	0.0590281336100955	0.263981838674227	0.144588807813564	0.263981838674227	0.118056267220191	0	0.131990919337114	0.257297669232223	0.166956774225936	0.0834783871129682
"Taxa_00387"	0.277443718401564	0.144678273544861	0.132497945660759	0.18189489511716	0.149272374297999	0.13993342682605	0.381899725589233	0.0687498081760261	0.144678273544861	0.142325624501007	0.0581041928917378	0.308554601215292	0.282269188303942	0.279866853652101	0.127299908529744	0.311819820200846	0.0900146285658095	0.142325624501007	0.172364890967048	0.149272374297999	0.214277675808199	0.116208385783476	0.132497945660759	0.239569724583898	0.132497945660759	0.124619610276077
"Taxa_00388"	0.214246678723994	0.0963826617516802	0.114519666862774	0.147844254190915	0.109644233425645	0.359112445668317	0.323910532071566	0.087465840326631	0.123695377634281	0.0963826617516802	0.0404888165089458	0.346725509928203	0.339559341570936	0.227843297698245	0.19276532350336	0.210386061995483	0.11210845646484	0.240673009013806	0.149680899197925	0.196971607618078	0.136305667426845	0.0935049164424369	0.119195848389212	0.191342681746451	0.134286212565721	0.182574185835055
"Taxa_00398"	0.110431526074847	0	0.0552157630374233	0	0.110431526074847	0.945141620566373	0.0552157630374233	0	0.078086880944303	0	0.0552157630374233	0	0.078086880944303	0	0	0	0	0	0.156173761888606	0.078086880944303	0.0552157630374233	0.078086880944303	0	0.110431526074847	0.0552157630374233	0.078086880944303
"Taxa_00402"	0.125063051706406	0.0317660468994898	0	0.0317660468994898	0.0389053030245348	0.899882266096804	0	0	0.0317660468994898	0.0317660468994898	0.0317660468994898	0	0.0594288320150417	0.0224619871741191	0	0	0	0	0.100453060462118	0.34433574304074	0	0.0635320937989796	0.172533797271164	0.0317660468994898	0.0224619871741191	0
"Taxa_00403"	0.180578779628654	0.0329690236697893	0.0329690236697893	0.0466252404120157	0.0466252404120157	0.898065553915991	0	0	0	0	0.0466252404120157	0.0466252404120157	0.0737209780774486	0	0	0	0.0329690236697893	0	0.109345881217037	0.329690236697893	0	0.0737209780774486	0.127688479613812	0.0329690236697893	0	0
"Taxa_00406"	0.0898933149950989	0	0.0259499648053841	0	0.0259499648053841	0.984731927834662	0.0259499648053841	0	0.0366987921708787	0.0259499648053841	0	0.0259499648053841	0.0518999296107682	0.0259499648053841	0	0	0	0	0.0635641726163728	0.0518999296107682	0	0.0259499648053841	0.0259499648053841	0.0366987921708787	0.0518999296107682	0.0449466574975495
"Taxa_00414"	0.179605302026775	0.179605302026775	0.35921060405355	0	0	0	0.254000254000381	0	0.311085508419128	0.43994134506406	0	0	0.179605302026775	0.179605302026775	0.179605302026775	0.179605302026775	0	0	0	0.179605302026775	0	0	0.179605302026775	0.43994134506406	0.179605302026775	0.179605302026775
"Taxa_00429"	0.109435131032917	0.109435131032917	0.0773823232534137	0.109435131032917	0.109435131032917	0.0773823232534137	0.173032135051496	0	0	0.154764646506827	0	0	0	0.109435131032917	0	0	0	0	0.489408784232396	0.189547207081969	0.109435131032917	0.362955268519563	0.43084654172335	0.218870262065833	0.4577999981688	0.109435131032917
"Taxa_00439"	0.169678481099333	0	0.0876215908676647	0.115912469457845	0.0758825236114042	0.0438107954338324	0.300351681263182	0.107314094038344	0.0979639167383865	0.0438107954338324	0.0438107954338324	0.358606815842257	0.327849972710882	0.115912469457845	0.438107954338324	0.195927833476773	0.0438107954338324	0.529367855366743	0.115912469457845	0.0438107954338324	0	0.0438107954338324	0.0438107954338324	0.169678481099333	0.061957821080879	0.115912469457845
"Taxa_00448"	0.174077655955698	0.174077655955698	0	0	0	0	0.246182981958665	0	0	0.174077655955698	0	0	0.246182981958665	0.348155311911396	0	0	0	0	0.301511344577764	0.174077655955698	0.174077655955698	0.426401432711221	0.301511344577764	0.174077655955698	0.460566186471838	0
"Taxa_00466"	0.120824418666035	0.0854357657716761	0	0.0854357657716761	0.120824418666035	0	0.0854357657716761	0	0.0854357657716761	0.35226068648215	0.0854357657716761	0	0.120824418666035	0.0854357657716761	0	0	0	0	0.409735538706166	0.191040179975218	0	0.42717882885838	0.409735538706166	0.170871531543352	0.452083578604439	0
"Taxa_00467"	0.188918434980247	0.185795601134104	0.242721120761373	0.193275493882172	0.152539745359095	0.111453134371216	0.295410991349006	0.130776449942563	0.190105866124243	0.143101255429676	0.197536472570028	0.232492661521737	0.229079918922069	0.258698094469387	0.140402487030903	0.232589432664958	0.161287854461951	0.122053922871052	0.174425948584702	0.157903816845032	0.119067441700377	0.132994604014152	0.193391889854109	0.299045092009922	0.249036127407148	0.18323446279538
"Taxa_00469"	0.380355163973649	0.0872594590744725	0.201517088743951	0.181645049087136	0.181645049087136	0.0503792721859878	0.112651477264833	0.0712470499879096	0.0503792721859878	0	0.275938638069581	0.271300683585032	0.201517088743951	0.241610501671112	0	0.0872594590744725	0.195118082170381	0	0.373622682166704	0.123403510468459	0.100758544371976	0.236299732229592	0.213741149963729	0.213741149963729	0.0712470499879096	0.326494999611898
"Taxa_00472"	0.404995264195971	0.125988157669742	0.0727392967453308	0	0.192450089729875	0.0727392967453308	0.102868899974728	0.299911803614146	0.0727392967453308	0	0	0.0727392967453308	0.102868899974728	0.17817416127495	0.442455868722741	0	0	0.529550073574993	0.205737799949456	0	0.0727392967453308	0.192450089729875	0.102868899974728	0.0727392967453308	0.102868899974728	0.17817416127495
"Taxa_00473"	0.432131698534195	0	0.143454760439251	0.140773126592868	0.313565257532953	0.0676252226000574	0.314778280466837	0	0.148672991954105	0.0478182534797504	0.153714178853116	0.274694952762461	0.339251327800842	0.178919521355137	0.0478182534797504	0	0.0617330997905993	0.0276078815187116	0.386510341261963	0	0.0552157630374233	0.120339965585308	0.0390434404721515	0.160980229054196	0	0.314778280466837
"Taxa_00475"	0.147809279152605	0.123038541567936	0.103275114053997	0.0808521618747519	0.0524638104032669	0.231302343539699	0.176457095310627	0.358476044990837	0.134398520549229	0.349977266962201	0.168477461648239	0.194098373422563	0.148390064412141	0.114342223870459	0.406171215017964	0.168477461648239	0.0706315663579625	0.375583724825816	0.122337461550164	0.158480658263156	0.11877000225395	0.141263132715925	0.150118939025428	0.123038541567936	0.175968969630548	0.0775950220177846
"Taxa_00478"	0.193447764065748	0.151225073546098	0.101955923785773	0.0911921505175106	0.144187450182118	0.170604891799822	0.193447764065748	0.265868521427548	0.170604891799822	0.157949437947797	0.265868521427548	0.269750019027011	0.236924156921695	0.144187450182118	0.257930352087664	0.213864549979761	0.120635875895252	0.193447764065748	0.236924156921695	0.236924156921695	0.170604891799822	0.208947466266149	0.273576451552532	0.151225073546098	0.170604891799822	0.111687118657491
"Taxa_00479"	0.201843356939833	0.210818510677892	0.136082763487954	0.0608580619450185	0.086066296582387	0.172132593164774	0.192450089729875	0.316227766016838	0.121716123890037	0.161015297179883	0.219426862868128	0.172132593164774	0.182574185835055	0.172132593164774	0.285449612859225	0	0.121716123890037	0.243432247780074	0.227710017021324	0.250924217569694	0.172132593164774	0.291865011923638	0.310316445417088	0.161015297179883	0.121716123890037	0.121716123890037
"Taxa_00484"	0.155379941184974	0.164438673241314	0.20613478594322	0.200193050237995	0.21417646843906	0.0957826285221151	0.0851050987708364	0.107650381043776	0.131844252086715	0.426658719546139	0.0822193366206569	0.137227848396978	0.138976044331809	0.182530101762015	0.0728796524894441	0.236667675453449	0.241714462158977	0.0538251905218879	0.235645348101943	0.218638957468332	0.192821436123878	0.24957714117368	0.217531917658964	0.182530101762015	0.253417014989599	0.210767606775018
"Taxa_00485"	0.327326835353989	0.188982236504614	0	0	0.327326835353989	0.188982236504614	0.188982236504614	0	0	0	0.188982236504614	0	0.188982236504614	0.267261241912424	0	0	0	0	0	0.267261241912424	0	0.422577127364258	0.422577127364258	0.188982236504614	0.267261241912424	0
"Taxa_00486"	0.155812248066058	0.225537251963221	0.129472027018761	0.150144439128314	0.136004080183609	0.256702071976884	0.163063163760926	0.369345617235535	0.175030963404447	0.184672808617767	0.175030963404447	0.190830251718899	0.209596364086189	0.155812248066058	0.212336302130164	0.146243916923044	0.171696734931469	0.244003221811384	0.199710773529081	0.228085776380912	0.155812248066058	0.184672808617767	0.224252128955425	0.170005100229511	0.187776770679806	0.133862149782934
"Taxa_00487"	0.224184487431726	0.163118174348111	0.165368186489224	0.158522371299804	0.115341967216319	0.151367259677551	0.253577507098777	0.176187765191299	0.215785061819989	0.151367259677551	0.210584657571331	0.241637674433932	0.230683934432638	0.188352643739204	0.266370863284811	0.12458356352887	0.108745449565407	0.237005212612755	0.197919705698844	0.247679548824958	0.143856707879992	0.207045167546327	0.230683934432638	0.217490899130815	0.215785061819989	0.112092243715863
"Taxa_00489"	0.173552533625156	0.188126463489484	0.119612829226896	0.10976425998969	0.147774657494411	0.164646389984536	0.208984924803634	0.305570767541504	0.157636916965416	0.0950586375786717	0.254477967896198	0.240794368104496	0.2328451577119	0.145204467387879	0.301851714971648	0.131602724547913	0.113142409463813	0.263205449095825	0.190117275157343	0.240794368104496	0.139922525895626	0.203508384718179	0.25	0.188126463489484	0.186114357900909	0.10976425998969
"Taxa_00490"	0.195180014589707	0.138013111868471	0.195180014589707	0.0975900072948533	0	0.195180014589707	0.239045721866879	0.351865775274498	0.258198889747161	0.169030850945703	0.138013111868471	0.258198889747161	0.218217890235992	0.218217890235992	0.218217890235992	0.169030850945703	0.195180014589707	0.169030850945703	0.239045721866879	0.169030850945703	0.138013111868471	0.276026223736942	0.169030850945703	0.169030850945703	0.0975900072948533	0.0975900072948533
"Taxa_00493"	0.259281489420866	0.157002738651202	0.163984012338158	0.153392997769474	0.133892385400916	0.177122977108019	0.25048971643406	0.198029508595335	0.28304071229759	0.307697694415248	0.157002738651202	0.244834592308841	0.248243126510975	0.145905844318048	0.193739551990816	0.129640744710433	0.147813191210387	0.158776837207489	0.202228481039188	0.224544356569536	0.12524485821703	0.169030850945703	0.177122977108019	0.172313309847789	0.231908414260979	0.111017701165124
"Taxa_00494"	0.173265734380163	0.195260566121471	0.204277288133833	0.199819792725083	0.174129907992281	0.108204416439515	0.112289029643705	0.0387433960245467	0.134211060744554	0.389751631727314	0.12004202206287	0.137525413169666	0.134211060744554	0.147020850872976	0.103959440628098	0.24747296823897	0.270649729157679	0.136429575680584	0.259320405967339	0.196792045002544	0.186612907013274	0.236302956733835	0.236937328228913	0.177544544962136	0.257578031885013	0.191378258813698
"Taxa_00495"	0.241684122261416	0.167443671655784	0.196939195512148	0.189687396553421	0.265632730783598	0.11641048865613	0.220449837471298	0.0748830864448977	0.212901627057518	0.129701310350135	0.14501047335685	0.201628880886337	0.166042444748154	0.225686905777124	0.0864675402334234	0.0648506551750675	0.168833269521135	0.122283568103149	0.275138028232084	0.155881574987427	0.149766172889795	0.265632730783598	0.258500347981472	0.254859316149199	0.248359100881474	0.237785735641914
"Taxa_00497"	0.255774433334654	0.206696955731521	0.193347297809133	0.222259305613757	0.278274292936806	0.0966736489045664	0.150655000710183	0.0817041456918251	0.206696955731521	0.150655000710183	0.0817041456918251	0.136717185404933	0.126575518232217	0.186314118093077	0.0966736489045664	0.0817041456918251	0.196769639565507	0.0895024072742022	0.283031463054502	0.182696023810467	0.155022716798641	0.316438795580543	0.253151036464434	0.2478209440175	0.260942115644363	0.231094221878973
"Taxa_00503"	0.164704764880886	0.206927883418766	0.154713186938819	0.0847399024299048	0.0798935461936961	0.137415351119896	0.167903214268525	0.266478213552013	0.197726439003111	0.350531511316075	0.225383833360837	0.173358563357458	0.190184680681588	0.112986536573206	0.270440932316727	0.160617160790575	0.0893237001263121	0.287598271826252	0.151236042084987	0.290359278546937	0.170262625676123	0.18665590141197	0.225973073146413	0.152984493721256	0.212006623742369	0.0515710623129397
"Taxa_00506"	0.131306432859723	0.185695338177052	0	0	0.131306432859723	0.293610109757352	0.131306432859723	0.262612865719445	0.131306432859723	0	0.131306432859723	0.185695338177052	0.293610109757352	0	0.491303684440517	0	0	0.4152273992687	0	0.227429413073671	0	0.131306432859723	0.227429413073671	0	0.262612865719445	0
"Taxa_00507"	0.105851224804993	0.0808452083454443	0.0432135815701443	0	0	0.95559681147775	0.0432135815701443	0.0966285059420747	0.0529256124024963	0.0529256124024963	0.0432135815701443	0.0529256124024963	0.0808452083454443	0.0432135815701443	0.0611132331352141	0.0432135815701443	0	0.0808452083454443	0.030556616567607	0.0966285059420747	0.0529256124024963	0.0611132331352141	0.0529256124024963	0.0432135815701443	0.0611132331352141	0
"Taxa_00508"	0.165144564768954	0.197714210644832	0.170560573084488	0.14142135623731	0.147709789175199	0.287623491264661	0.120604537831105	0.271360210119987	0.223606797749979	0.248632624203224	0.22962419891482	0.162368828177198	0.211057941204435	0.0522232967867094	0.223606797749979	0.23931721056524	0.120604537831105	0.219503572139084	0.167874411932904	0.26798914496334	0.277979724571285	0.190692517849118	0.170560573084488	0.112815214963553	0.144599761096244	0.0852802865422442
